,0,1
vanilla_linearsvc,60.555555555555564,0.4462962962962963
vanilla_svc,59.62962962962963,0.4962962962962963
vanilla_svc_rbf,55.92592592592591,0.4148148148148148
vanilla_svc_poly,57.96296296296295,0.49074074074074076
svc_rbf_gamma_0.1,56.11111111111112,0.44074074074074077
svc_rbf_gamma_0.2,59.25925925925927,0.5
svc_rbf_gamma_0.3,58.51851851851851,0.5037037037037037
svc_rbf_gamma_0.4,55.74074074074073,0.4222222222222222
svc_rbf_gamma_0.5,58.70370370370372,0.4592592592592593
svc_rbf_gamma_0.6,56.11111111111112,0.49259259259259264
svc_rbf_gamma_0.7,54.44444444444444,0.44999999999999996
svc_rbf_gamma_0.8,56.85185185185184,0.49259259259259264
svc_rbf_gamma_0.9,56.666666666666664,0.4666666666666667
svc_rbf_gamma_1.0,56.851851851851855,0.46851851851851856
svc_rbf_gamma_2.0,56.851851851851855,0.5388888888888889
svc_rbf_gamma_3.0,59.44444444444444,0.5333333333333333
svc_rbf_gamma_4.0,59.62962962962963,0.5666666666666667
svc_rbf_gamma_5.0,57.03703703703703,0.5333333333333333
svc_rbf_gamma_6.0,59.25925925925927,0.5666666666666667
svc_rbf_gamma_7.0,58.70370370370372,0.5
svc_rbf_gamma_8.0,55.925925925925924,0.5333333333333333
svc_rbf_gamma_9.0,59.44444444444444,0.4666666666666667
svc_rbf_gamma_10.0,55.00000000000001,0.5
svc_rbf_gamma_20.0,59.074074074074055,0.5
svc_rbf_gamma_30.0,57.77777777777777,0.5
svc_rbf_gamma_40.0,56.48148148148149,0.5333333333333333
svc_rbf_gamma_50.0,57.407407407407405,0.5
svc_rbf_gamma_60.0,58.518518518518526,0.5333333333333333
svc_rbf_gamma_70.0,57.03703703703703,0.43333333333333335
svc_rbf_gamma_80.0,59.44444444444444,0.5
svc_rbf_gamma_90.0,57.22222222222222,0.4666666666666667
svc_rbf_gamma_100.0,55.37037037037037,0.6666666666666666
svc_rbf_gamma_200.0,58.333333333333336,0.5666666666666667
svc_rbf_gamma_300.0,59.814814814814824,0.5333333333333333
svc_rbf_gamma_400.0,59.62962962962963,0.5
svc_rbf_gamma_500.0,60.74074074074074,0.5
svc_rbf_gamma_600.0,58.333333333333336,0.5333333333333333
svc_rbf_gamma_700.0,57.03703703703703,0.5333333333333333
svc_rbf_gamma_800.0,60.37037037037039,0.4666666666666667
svc_rbf_gamma_900.0,57.77777777777777,0.6000000000000001
svc_poly_gamma_0.1_degree_0,52.59259259259259,0.5333333333333333
svc_poly_gamma_0.1_degree_1,57.22222222222223,0.46481481481481485
svc_poly_gamma_0.1_degree_2,59.44444444444444,0.5296296296296297
svc_poly_gamma_0.1_degree_3,57.77777777777777,0.4870370370370371
svc_poly_gamma_0.1_degree_4,60.92592592592593,0.5314814814814814
svc_poly_gamma_0.1_degree_5,55.74074074074073,0.4722222222222222
svc_poly_gamma_0.1_degree_6,59.44444444444446,0.46851851851851856
svc_poly_gamma_0.2_degree_0,56.48148148148149,0.5666666666666667
svc_poly_gamma_0.2_degree_1,58.33333333333335,0.5037037037037037
svc_poly_gamma_0.2_degree_2,57.22222222222224,0.46111111111111114
svc_poly_gamma_0.2_degree_3,57.22222222222223,0.48518518518518516
svc_poly_gamma_0.2_degree_4,54.25925925925926,0.48888888888888893
svc_poly_gamma_0.2_degree_5,58.14814814814816,0.5203703703703704
svc_poly_gamma_0.2_degree_6,56.111111111111114,0.44814814814814813
svc_poly_gamma_0.3_degree_0,57.22222222222223,0.5
svc_poly_gamma_0.3_degree_1,56.29629629629631,0.4722222222222222
svc_poly_gamma_0.3_degree_2,59.62962962962962,0.4666666666666667
svc_poly_gamma_0.3_degree_3,54.629629629629626,0.4703703703703704
svc_poly_gamma_0.3_degree_4,54.8148148148148,0.48888888888888893
svc_poly_gamma_0.3_degree_5,58.33333333333335,0.5055555555555555
svc_poly_gamma_0.3_degree_6,57.22222222222223,0.49074074074074076
svc_poly_gamma_0.4_degree_0,57.77777777777777,0.5
svc_poly_gamma_0.4_degree_1,57.96296296296295,0.49444444444444446
svc_poly_gamma_0.4_degree_2,57.592592592592595,0.45370370370370366
svc_poly_gamma_0.4_degree_3,61.85185185185187,0.4592592592592593
svc_poly_gamma_0.4_degree_4,56.111111111111114,0.4574074074074074
svc_poly_gamma_0.4_degree_5,57.96296296296296,0.48888888888888893
svc_poly_gamma_0.4_degree_6,59.07407407407407,0.4962962962962963
svc_poly_gamma_0.5_degree_0,58.7037037037037,0.43333333333333335
svc_poly_gamma_0.5_degree_1,53.703703703703695,0.437037037037037
svc_poly_gamma_0.5_degree_2,55.925925925925924,0.4425925925925926
svc_poly_gamma_0.5_degree_3,56.851851851851855,0.49074074074074076
svc_poly_gamma_0.5_degree_4,56.111111111111114,0.46111111111111114
svc_poly_gamma_0.5_degree_5,56.851851851851855,0.4722222222222222
svc_poly_gamma_0.5_degree_6,59.25925925925928,0.5388888888888889
svc_poly_gamma_0.6_degree_0,60.18518518518518,0.6000000000000001
svc_poly_gamma_0.6_degree_1,56.111111111111114,0.45185185185185184
svc_poly_gamma_0.6_degree_2,58.70370370370372,0.4555555555555555
svc_poly_gamma_0.6_degree_3,57.22222222222223,0.4740740740740741
svc_poly_gamma_0.6_degree_4,58.518518518518526,0.4759259259259259
svc_poly_gamma_0.6_degree_5,58.88888888888889,0.48518518518518516
svc_poly_gamma_0.6_degree_6,62.7777777777778,0.4759259259259259
svc_poly_gamma_0.7_degree_0,58.14814814814814,0.5333333333333333
svc_poly_gamma_0.7_degree_1,58.7037037037037,0.46111111111111114
svc_poly_gamma_0.7_degree_2,58.14814814814816,0.4555555555555555
svc_poly_gamma_0.7_degree_3,58.88888888888889,0.46111111111111114
svc_poly_gamma_0.7_degree_4,57.59259259259261,0.4425925925925926
svc_poly_gamma_0.7_degree_5,57.592592592592595,0.5314814814814814
svc_poly_gamma_0.7_degree_6,57.96296296296297,0.5148148148148148
svc_poly_gamma_0.8_degree_0,57.40740740740742,0.5666666666666667
svc_poly_gamma_0.8_degree_1,56.48148148148149,0.5018518518518519
svc_poly_gamma_0.8_degree_2,58.148148148148124,0.46111111111111114
svc_poly_gamma_0.8_degree_3,56.48148148148149,0.4592592592592593
svc_poly_gamma_0.8_degree_4,55.74074074074075,0.4444444444444444
svc_poly_gamma_0.8_degree_5,59.25925925925927,0.43148148148148147
svc_poly_gamma_0.8_degree_6,57.40740740740742,0.47777777777777775
svc_poly_gamma_0.9_degree_0,54.8148148148148,0.5
svc_poly_gamma_0.9_degree_1,57.77777777777777,0.4722222222222222
svc_poly_gamma_0.9_degree_2,57.22222222222223,0.49259259259259264
svc_poly_gamma_0.9_degree_3,58.7037037037037,0.46851851851851856
svc_poly_gamma_0.9_degree_4,57.77777777777777,0.48148148148148145
svc_poly_gamma_0.9_degree_5,58.7037037037037,0.47777777777777775
svc_poly_gamma_0.9_degree_6,54.44444444444444,0.5203703703703704
svc_poly_gamma_1.0_degree_0,56.85185185185184,0.4666666666666667
svc_poly_gamma_1.0_degree_1,55.925925925925924,0.46481481481481485
svc_poly_gamma_1.0_degree_2,54.44444444444443,0.4981481481481482
svc_poly_gamma_1.0_degree_3,58.33333333333335,0.462962962962963
svc_poly_gamma_1.0_degree_4,62.22222222222222,0.47962962962962963
svc_poly_gamma_1.0_degree_5,62.40740740740741,0.5444444444444445
svc_poly_gamma_1.0_degree_6,58.51851851851851,0.5407407407407407
svc_poly_gamma_2.0_degree_0,58.333333333333336,0.4666666666666667
svc_poly_gamma_2.0_degree_1,55.925925925925924,0.4981481481481482
svc_poly_gamma_2.0_degree_2,58.7037037037037,0.5425925925925926
svc_poly_gamma_2.0_degree_3,57.407407407407405,0.49074074074074076
svc_poly_gamma_2.0_degree_4,58.88888888888889,0.4592592592592593
svc_poly_gamma_2.0_degree_5,54.25925925925926,0.48148148148148145
svc_poly_gamma_2.0_degree_6,60.555555555555564,0.4574074074074074
svc_poly_gamma_3.0_degree_0,61.48148148148148,0.4666666666666667
svc_poly_gamma_3.0_degree_1,58.70370370370372,0.4166666666666667
svc_poly_gamma_3.0_degree_2,56.481481481481474,0.4981481481481482
svc_poly_gamma_3.0_degree_3,55.55555555555556,0.4722222222222222
svc_poly_gamma_3.0_degree_4,61.29629629629629,0.46851851851851856
svc_poly_gamma_3.0_degree_5,56.85185185185184,0.44814814814814813
svc_poly_gamma_3.0_degree_6,58.333333333333336,0.4574074074074074
svc_poly_gamma_4.0_degree_0,58.518518518518526,0.5333333333333333
svc_poly_gamma_4.0_degree_1,56.48148148148149,0.45185185185185184
svc_poly_gamma_4.0_degree_2,57.03703703703703,0.5018518518518519
svc_poly_gamma_4.0_degree_3,58.14814814814814,0.49074074074074076
svc_poly_gamma_4.0_degree_4,57.592592592592595,0.4703703703703704
svc_poly_gamma_4.0_degree_5,55.00000000000001,0.4555555555555555
svc_poly_gamma_4.0_degree_6,57.77777777777777,0.4666666666666667
svc_poly_gamma_5.0_degree_0,56.851851851851855,0.5666666666666667
svc_poly_gamma_5.0_degree_1,58.7037037037037,0.44999999999999996
svc_poly_gamma_5.0_degree_2,58.33333333333333,0.44074074074074077
svc_poly_gamma_5.0_degree_3,59.44444444444444,0.5166666666666667
svc_poly_gamma_5.0_degree_4,58.7037037037037,0.48518518518518516
svc_poly_gamma_5.0_degree_5,57.592592592592595,0.5
svc_poly_gamma_5.0_degree_6,60.37037037037039,0.4425925925925926
svc_poly_gamma_6.0_degree_0,57.59259259259258,0.5
svc_poly_gamma_6.0_degree_1,58.333333333333336,0.4981481481481482
svc_poly_gamma_6.0_degree_2,56.2962962962963,0.462962962962963
svc_poly_gamma_6.0_degree_3,56.11111111111112,0.5185185185185186
svc_poly_gamma_6.0_degree_4,59.074074074074076,0.45185185185185184
svc_poly_gamma_6.0_degree_5,60.370370370370374,0.5
svc_poly_gamma_6.0_degree_6,57.96296296296296,0.5018518518518519
svc_poly_gamma_7.0_degree_0,58.88888888888888,0.5666666666666667
svc_poly_gamma_7.0_degree_1,57.59259259259258,0.4592592592592593
svc_poly_gamma_7.0_degree_2,57.592592592592595,0.4462962962962963
svc_poly_gamma_7.0_degree_3,58.88888888888889,0.46851851851851856
svc_poly_gamma_7.0_degree_4,59.44444444444446,0.49444444444444446
svc_poly_gamma_7.0_degree_5,56.85185185185184,0.47777777777777775
svc_poly_gamma_7.0_degree_6,57.96296296296295,0.5240740740740741
svc_poly_gamma_8.0_degree_0,54.8148148148148,0.5333333333333333
svc_poly_gamma_8.0_degree_1,55.37037037037037,0.4703703703703704
svc_poly_gamma_8.0_degree_2,57.03703703703703,0.42962962962962964
svc_poly_gamma_8.0_degree_3,56.481481481481474,0.4388888888888889
svc_poly_gamma_8.0_degree_4,58.518518518518526,0.4462962962962963
svc_poly_gamma_8.0_degree_5,61.11111111111111,0.42592592592592593
svc_poly_gamma_8.0_degree_6,61.85185185185185,0.4351851851851852
svc_poly_gamma_9.0_degree_0,59.62962962962964,0.4666666666666667
svc_poly_gamma_9.0_degree_1,59.25925925925927,0.48148148148148145
svc_poly_gamma_9.0_degree_2,57.03703703703703,0.4740740740740741
svc_poly_gamma_9.0_degree_3,58.14814814814814,0.4740740740740741
svc_poly_gamma_9.0_degree_4,60.185185185185176,0.47777777777777775
svc_poly_gamma_9.0_degree_5,56.111111111111114,0.4425925925925926
svc_poly_gamma_9.0_degree_6,58.70370370370372,0.46851851851851856
svc_poly_gamma_10.0_degree_0,58.518518518518526,0.5
svc_poly_gamma_10.0_degree_1,57.22222222222223,0.43333333333333335
svc_poly_gamma_10.0_degree_2,55.55555555555556,0.47962962962962963
svc_poly_gamma_10.0_degree_3,55.37037037037037,0.4759259259259259
svc_poly_gamma_10.0_degree_4,58.7037037037037,0.4722222222222222
svc_poly_gamma_10.0_degree_5,57.03703703703703,0.5037037037037037
svc_poly_gamma_10.0_degree_6,56.2962962962963,0.4222222222222222
svc_poly_gamma_20.0_degree_0,58.14814814814816,0.5666666666666667
svc_poly_gamma_20.0_degree_1,57.40740740740742,0.49444444444444446
svc_poly_gamma_20.0_degree_2,58.88888888888889,0.4833333333333333
svc_poly_gamma_20.0_degree_3,56.48148148148149,0.46111111111111114
svc_poly_gamma_20.0_degree_4,56.29629629629629,0.44999999999999996
svc_poly_gamma_20.0_degree_5,56.851851851851855,0.4703703703703704
svc_poly_gamma_20.0_degree_6,57.77777777777779,0.4666666666666667
svc_poly_gamma_30.0_degree_0,59.81481481481481,0.43333333333333335
svc_poly_gamma_30.0_degree_1,57.22222222222223,0.4703703703703704
svc_poly_gamma_30.0_degree_2,59.25925925925927,0.4962962962962963
svc_poly_gamma_30.0_degree_3,56.85185185185184,0.4833333333333333
svc_poly_gamma_30.0_degree_4,55.925925925925924,0.5037037037037037
svc_poly_gamma_30.0_degree_5,55.92592592592591,0.48148148148148145
svc_poly_gamma_30.0_degree_6,55.00000000000001,0.4666666666666667
svc_poly_gamma_40.0_degree_0,61.66666666666667,0.5333333333333333
svc_poly_gamma_40.0_degree_1,57.77777777777777,0.5018518518518519
svc_poly_gamma_40.0_degree_2,56.666666666666664,0.47962962962962963
svc_poly_gamma_40.0_degree_3,58.88888888888889,0.4425925925925926
svc_poly_gamma_40.0_degree_4,58.518518518518526,0.4462962962962963
svc_poly_gamma_40.0_degree_5,59.25925925925927,0.4592592592592593
svc_poly_gamma_40.0_degree_6,57.22222222222223,0.48148148148148145
svc_poly_gamma_50.0_degree_0,58.51851851851851,0.5333333333333333
svc_poly_gamma_50.0_degree_1,54.44444444444444,0.49444444444444446
svc_poly_gamma_50.0_degree_2,57.03703703703705,0.4166666666666667
svc_poly_gamma_50.0_degree_3,57.03703703703703,0.5074074074074074
svc_poly_gamma_50.0_degree_4,59.814814814814824,0.5222222222222223
svc_poly_gamma_50.0_degree_5,57.777777777777786,0.5203703703703704
svc_poly_gamma_50.0_degree_6,56.666666666666664,0.44814814814814813
svc_poly_gamma_60.0_degree_0,56.851851851851855,0.6000000000000001
svc_poly_gamma_60.0_degree_1,57.22222222222222,0.462962962962963
svc_poly_gamma_60.0_degree_2,55.000000000000014,0.46851851851851856
svc_poly_gamma_60.0_degree_3,61.48148148148148,0.4574074074074074
svc_poly_gamma_60.0_degree_4,57.777777777777786,0.44999999999999996
svc_poly_gamma_60.0_degree_5,59.25925925925927,0.45370370370370366
svc_poly_gamma_60.0_degree_6,56.48148148148149,0.5222222222222223
svc_poly_gamma_70.0_degree_0,57.22222222222223,0.5666666666666667
svc_poly_gamma_70.0_degree_1,55.37037037037037,0.4666666666666667
svc_poly_gamma_70.0_degree_2,56.666666666666664,0.4574074074074074
svc_poly_gamma_70.0_degree_3,56.2962962962963,0.4444444444444444
svc_poly_gamma_70.0_degree_4,57.03703703703703,0.437037037037037
svc_poly_gamma_70.0_degree_5,58.14814814814816,0.48148148148148145
svc_poly_gamma_70.0_degree_6,59.44444444444444,0.49074074074074076
svc_poly_gamma_80.0_degree_0,62.037037037037045,0.5666666666666667
svc_poly_gamma_80.0_degree_1,57.03703703703705,0.437037037037037
svc_poly_gamma_80.0_degree_2,57.03703703703703,0.462962962962963
svc_poly_gamma_80.0_degree_3,56.85185185185184,0.49259259259259264
svc_poly_gamma_80.0_degree_4,59.259259259259245,0.46481481481481485
svc_poly_gamma_80.0_degree_5,57.407407407407405,0.512962962962963
svc_poly_gamma_80.0_degree_6,59.999999999999986,0.4759259259259259
svc_poly_gamma_90.0_degree_0,58.14814814814814,0.5333333333333333
svc_poly_gamma_90.0_degree_1,57.777777777777786,0.4444444444444444
svc_poly_gamma_90.0_degree_2,58.333333333333336,0.5
svc_poly_gamma_90.0_degree_3,59.62962962962961,0.4703703703703704
svc_poly_gamma_90.0_degree_4,57.96296296296296,0.46481481481481485
svc_poly_gamma_90.0_degree_5,57.77777777777777,0.4833333333333333
svc_poly_gamma_90.0_degree_6,55.925925925925924,0.4425925925925926
svc_poly_gamma_100.0_degree_0,57.96296296296296,0.5333333333333333
svc_poly_gamma_100.0_degree_1,56.111111111111114,0.4722222222222222
svc_poly_gamma_100.0_degree_2,58.14814814814814,0.4574074074074074
svc_poly_gamma_100.0_degree_3,57.40740740740742,0.5222222222222223
svc_poly_gamma_100.0_degree_4,58.14814814814816,0.48148148148148145
svc_poly_gamma_100.0_degree_5,56.11111111111112,0.46481481481481485
svc_poly_gamma_100.0_degree_6,59.62962962962962,0.5055555555555555
svc_poly_gamma_200.0_degree_0,58.7037037037037,0.5333333333333333
svc_poly_gamma_200.0_degree_1,58.51851851851851,0.4722222222222222
svc_poly_gamma_200.0_degree_2,55.925925925925924,0.4166666666666667
svc_poly_gamma_200.0_degree_3,56.851851851851855,0.44999999999999996
svc_poly_gamma_200.0_degree_4,56.666666666666664,0.48148148148148145
svc_poly_gamma_200.0_degree_5,61.11111111111111,0.512962962962963
svc_poly_gamma_200.0_degree_6,56.666666666666664,0.4166666666666667
svc_poly_gamma_300.0_degree_0,58.88888888888889,0.5333333333333333
svc_poly_gamma_300.0_degree_1,55.37037037037037,0.4722222222222222
svc_poly_gamma_300.0_degree_2,57.592592592592595,0.4462962962962963
svc_poly_gamma_300.0_degree_3,57.03703703703703,0.4703703703703704
svc_poly_gamma_300.0_degree_4,57.96296296296296,0.49074074074074076
svc_poly_gamma_300.0_degree_5,57.592592592592595,0.4574074074074074
svc_poly_gamma_300.0_degree_6,55.37037037037038,0.4240740740740741
svc_poly_gamma_400.0_degree_0,57.40740740740742,0.6000000000000001
svc_poly_gamma_400.0_degree_1,57.407407407407405,0.4240740740740741
svc_poly_gamma_400.0_degree_2,59.814814814814824,0.5
svc_poly_gamma_400.0_degree_3,57.592592592592595,0.42962962962962964
svc_poly_gamma_400.0_degree_4,56.666666666666664,0.4703703703703704
svc_poly_gamma_400.0_degree_5,58.14814814814816,0.5018518518518519
svc_poly_gamma_400.0_degree_6,57.59259259259258,0.46111111111111114
svc_poly_gamma_500.0_degree_0,57.40740740740742,0.5
svc_poly_gamma_500.0_degree_1,58.518518518518526,0.4425925925925926
svc_poly_gamma_500.0_degree_2,56.85185185185184,0.462962962962963
svc_poly_gamma_500.0_degree_3,59.259259259259245,0.49074074074074076
svc_poly_gamma_500.0_degree_4,59.25925925925927,0.47962962962962963
svc_poly_gamma_500.0_degree_5,59.44444444444444,0.4962962962962963
svc_poly_gamma_500.0_degree_6,57.03703703703705,0.4444444444444444
svc_poly_gamma_600.0_degree_0,58.14814814814816,0.5666666666666667
svc_poly_gamma_600.0_degree_1,56.2962962962963,0.4425925925925926
svc_poly_gamma_600.0_degree_2,58.14814814814816,0.4833333333333333
svc_poly_gamma_600.0_degree_3,59.074074074074076,0.47962962962962963
svc_poly_gamma_600.0_degree_4,60.92592592592593,0.4703703703703704
svc_poly_gamma_600.0_degree_5,54.074074074074076,0.44074074074074077
svc_poly_gamma_600.0_degree_6,58.88888888888889,0.5
svc_poly_gamma_700.0_degree_0,57.22222222222223,0.5666666666666667
svc_poly_gamma_700.0_degree_1,55.00000000000001,0.48518518518518516
svc_poly_gamma_700.0_degree_2,58.14814814814814,0.4703703703703704
svc_poly_gamma_700.0_degree_3,60.18518518518518,0.47962962962962963
svc_poly_gamma_700.0_degree_4,55.37037037037037,0.48888888888888893
svc_poly_gamma_700.0_degree_5,58.88888888888889,0.5333333333333333
svc_poly_gamma_700.0_degree_6,58.333333333333336,0.5388888888888889
svc_poly_gamma_800.0_degree_0,61.48148148148148,0.5666666666666667
svc_poly_gamma_800.0_degree_1,55.74074074074073,0.4666666666666667
svc_poly_gamma_800.0_degree_2,58.88888888888888,0.49259259259259264
svc_poly_gamma_800.0_degree_3,60.0,0.4870370370370371
